,CBSA,CBSA_type,CBSA_name,state,house_price,house_priceSD,rent_price,rent_priceSD,zip_codes,pop_2019_est,vacancy_pct,construction_19_Q2,house_price_cap,rent_price_cap,rent_pct
124,45300,Metropolitan Statistical Area,"Tampa-St. Petersburg-Clearwater, FL",FL,268915.8064814815,114800.06139333454,1475.8186134852801,257.2421303861485,1080,3194831,12.0,23540.0,0.0841721538577413,0.0004619394933520052,0.5488032231333008
125,45780,Metropolitan Statistical Area,"Toledo, OH",OH,62290.666666666664,1551.218543499582,822.25,14.918719174854866,12,641816,7.400000000000001,1414.0,0.0970537765756333,0.0012811304174405126,1.320021190975641
126,45860,Micropolitan Statistical Area,"Torrington, CT",CT,171939.875,21908.851682075307,1053.3333333333333,23.30640267817197,24,180333,,,0.9534576311601315,0.005841045916905576,0.612617249682968
127,46060,Metropolitan Statistical Area,"Tucson, AZ",AZ,251240.1826923077,83438.11066300298,1261.828382838284,225.35685516948314,312,1047279,8.099999999999953,4313.0,0.23989804311201474,0.0012048636350373528,0.5022398763272822
128,46140,Metropolitan Statistical Area,"Tulsa, OK",OK,182378.03125,39075.10202147254,1183.4421052631578,191.28967205214866,96,998626,8.600000000000014,4306.0,0.1826289634457745,0.0011850703919817408,0.6488950983580474
129,46520,Metropolitan Statistical Area,"Urban Honolulu, HI",HI,853950.338888889,171841.98975147164,2101.811111111111,366.02342613445586,180,974563,6.0,2279.0,0.8762392363437653,0.002156670334407433,0.24612802588097416
130,46700,Metropolitan Statistical Area,"Vallejo, CA",CA,709159.0,3213.25131292284,2138.8333333333335,26.559823840233598,12,447643,,,1.5842066110717692,0.004777989007609487,0.3016013804144534
131,47260,Metropolitan Statistical Area,"Virginia Beach-Norfolk-Newport News, VA-NC",VA,246994.54166666666,95398.58619507491,1314.331223628692,265.2578585011134,480,1768901,6.199999999999965,5908.0,0.1396316366301261,0.0007430213582493831,0.5321296635787431
132,47900,Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV",DC,824461.1722222222,319768.3098522483,2243.25,335.19624661236384,180,6280487,6.1000000000000085,26804.0,0.1312734461869314,0.00035717771567714415,0.27208679748418313
133,47900,Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV",MD,444887.0975177305,228299.2197932318,1970.3333333333333,420.6845011238025,564,6280487,6.099999999999941,26804.0,0.07083640130418715,0.0003137230175515582,0.44288390118007587
134,47900,Metropolitan Statistical Area,"Washington-Arlington-Alexandria, DC-VA-MD-WV",VA,592978.6481481482,237275.42000569173,2172.0188425302827,457.56133982056366,756,6280487,6.099999999999984,26804.0,0.09441602986331286,0.0003458360541993452,0.36628955347944187
135,48620,Metropolitan Statistical Area,"Wichita, KS",KS,111100.5,38992.46946870135,828.6142857142858,106.71583461782068,72,640218,,,0.17353542074730796,0.0012942689610637092,0.7458240833428164
136,48940,Micropolitan Statistical Area,"Wilmington, OH",OH,134465.25,1802.7098856494306,915.4545454545455,25.200649342283373,12,41968,,,3.203994710255433,0.021813156344227636,0.6808112471099749
137,49020,Metropolitan Statistical Area,"Winchester, VA-WV",VA,231614.58333333334,2632.92003325491,1242.2727272727273,46.31650010329128,12,140566,,,1.6477283506205864,0.008837647277952899,0.5363534149682114
138,49180,Metropolitan Statistical Area,"Winston-Salem, NC",NC,181578.35416666666,48120.56601254791,1226.5,144.93700991156558,96,676008,,,0.26860385404709214,0.0018143276410930048,0.6754659748012825
139,49340,Metropolitan Statistical Area,"Worcester, MA-CT",MA,309866.9861111111,82977.73234954692,1481.8591549295775,224.51454268994615,72,947404,4.699999999999994,1917.0,0.3270695353947325,0.0015641259219188197,0.4782242773027189
